EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS) - APENAS EMPRESAS BRASILEIRAS;DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;107;0;0;0;0;228636;140598;22206,6;12216,258;5988;1314;1;0;0;0;174;16900;2,08
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3727;15;5280;0;0;5944536;4897278;577371,6;434958,966;164570;34164;26;6937920;0;0;4524;439400;55,93
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;141;0;700;0;0;294408;238572;28594,8;21836,952;7369;1692;1;1184400;0;0;174;16900;2,4
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;13960;55;33048;0;0;25789464;21459636;3067088,4;1904538,888;598279;121824;72;55917216;0;0;15242;1812700;182,42
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5207;19;27454;0;0;6922636;4961192;682666,6;450858,834;219271;39302;43;25092956;0;0;7574;746900;73,16
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;7456;23;21964;0;0;1720302;1215328;179283,7;107884,158;137275;10758;66;3580132;0;0;10554;1099900;47,13
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;0;0;15482;0;0;324045;0;54549;13237,11;9057;855;1;13237110;0;0;379;63800;1,78
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;11042;74;31494;0;0;12421440;9440910;1348164;859884,615;416184;64980;76;26927370;0;0;14528;1576800;131,69
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;4129;18;30736;0;0;8501286;5685940;850704,1;533472,386;254771;50644;44;35377136;0;0;7386;739100;85,13
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBJP;JOÃO PESSOA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3301;13;39364;0;0;7153488;5654613;694792,8;560788,236;181275;41112;24;67430532;0;0;4176;405600;60,09
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8628;23;33967;0;0;8921640;6885144;912114;615023,388;300316;51870;65;27105666;0;0;11180;1143000;99,78
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBMA;MARABÁ;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2190;5;18629;0;0;3602550;2573250;372592,5;249241;105364;22325;19;21889075;0;0;3066;317100;35,54
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBMO;MACEIÓ;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;157;0;40;0;0;259782;234401;25231,7;19973,354;6742;1493;1;59720;0;0;174;16900;2,23
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBMO;MACEIÓ;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3828;12;11339;0;0;7020086;5715204;841604,1;512841,021;159389;32846;22;16929127;0;0;4702;563700;48,38
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3172;20;42379;0;0;7219608;5722288;701214,8;583449,68;183143;41492;23;76451716;0;0;4002;388700;61,52
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8928;26;22371;0;0;15597390;14329440;1578196,5;1275185,34;407691;86670;54;35905455;0;0;9718;983300;134,68
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPJ;PALMAS;TO;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;139;3;930;0;0;108228;86458;10511,8;8026,91;3485;622;1;578460;0;0;174;16900;1,13
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPJ;PALMAS;TO;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2874;13;19393;0;0;2381016;1787628;231259,6;168265,306;85657;13684;22;12062446;0;0;3828;371800;28,11
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;139;4;0;0;0;136368;131633;15530,8;11321,385;4404;947;1;0;0;0;144;16400;1,6
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2454;6;2509;0;0;2801226;2323938;272073,1;205051,069;81528;16099;17;2376023;0;0;2958;287300;27,07
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPV;PORTO VELHO;RO;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6988;30;75089;0;0;19758150;17312721;1932862,5;1701310,345;504340;114540;60;143344901;0;0;10350;1012500;167,49
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRB;RIO BRANCO;AC;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;134;1;1662;0;0;393936;303376;38261,6;32058,24;10045;2264;1;3762768;0;0;174;16900;3,28
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRB;RIO BRANCO;AC;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5364;10;29955;0;0;9386544;8446984;917146,4;835282,424;227173;54336;24;67818120;0;0;4146;405100;75,82
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;170;2;0;0;0;287796;281180;27952,6;23896,992;7370;1654;1;0;0;0;174;16900;2,4
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;9850;25;57901;0;0;18981304;16291900;2300052,4;1495505,45;428139;87662;53;95768254;0;0;11476;1390600;128,57
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;16655;40;28961;0;0;19376640;15455840;2206784;1326259,552;682768;134560;145;26875808;0;0;20880;2378000;244,82
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;0;0;0;0;0;101964;37504;9903,4;3097,01;5865;586;1;0;0;0;174;16900;2,02
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSG;NATAL;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;8254;1771;1;0;0;0;0;0;2,52
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSG;NATAL;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;9180;26;23116;0;0;18701760;16257780;2295216;1450098,342;413923;85008;48;40938436;0;0;10560;1296000;123,76
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5989;12;35004;0;0;11329400;8163292;1331970;763084,082;272673;55116;36;53591124;0;0;7400;870000;83,87
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2847;24;30810;0;0;6494586;4763031;646949,1;479550,393;167621;38479;23;51545130;0;0;3882;386700;57,04
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;37718;219;105892;0;0;43161120;33107652;4324842;2841949,359;1433342;257535;295;92443716;0;0;49440;4954000;481,25
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2789;12;0;0;0;2000856;1595308;209523,6;138696,272;77673;12584;22;0;0;0;3498;366300;26,98
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;307;2;350;0;0;345030;333095;36130,5;28792,645;10172;2170;2;379750;0;0;318;33300;3,58
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;12795;25;44456;0;0;16936850;13882575;2054447,5;1247190,14;429274;78120;72;48234760;0;0;15610;1893500;129,58
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBTE;TERESINA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5112;14;39238;0;0;11058048;8255140;1074028,8;768589,944;309136;63552;48;51951112;0;0;8352;811200;101,22
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBUL;UBERLÂNDIA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;105;0;545;0;0;48528;35385;5526,8;3279,347;2380;337;1;183665;0;0;144;16400;0,87
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBUL;UBERLÂNDIA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2368;5;3883;0;0;1156584;798016;127790,4;70270,566;61235;7751;23;1308571;0;0;3432;379200;21,58
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;5667;943;1;0;0;0;0;0;1,82
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6344;9;16894;0;0;8634108;5982392;856809,8;526825,81;268057;50922;54;15931042;0;0;9156;908600;89,41
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBV;BOA VISTA;RR;NORTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3537;15;5263;0;0;10481760;8877870;1018056;787643,02;255124;60240;24;13210130;0;0;4176;405600;86,05
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBBV;BOA VISTA;RR;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1061;1;12;0;0;915936;698138;88961,6;60322,15;29894;5264;8;7896;0;0;1392;135200;10,09
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;11419;1773;3;0;0;0;0;0;3,94
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;12936;29;43873;0;0;10355502;7645176;1093763,7;669646,734;409573;65010;110;25928943;0;0;17522;1850700;140,14
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;6052;1016;1;0;0;0;0;0;2
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3598;4;4581;0;0;1965660;1302476;210141;111543,784;90455;10498;29;1658322;0;0;5430;580500;29,21
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;174;0;301;0;0;86478;86478;8399,3;7649,824;3170;497;1;149597;0;0;174;16900;1,07
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;13104;55;36031;0;0;9170644;6512688;941566,5;587328,259;366877;50694;102;17907407;0;0;18452;1894500;123,3
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;59;0;142;0;0;158682;148203;16616,7;12184,582;11868;998;2;70858;0;0;318;33300;4,12
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;5906;1362;1;0;0;0;0;0;2,17
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;878;0;4;0;0;616968;550506;62950,8;47652;20235;3762;6;2508;0;0;984;100400;6,85
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;3161;6;288;0;0;2410188;1981947;239137,8;172221,852;80047;13794;22;180576;0;0;3844;381400;26,78
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;1478;1;15604;0;0;5595840;3786840;543504;354494,856;144085;32160;20;25091232;0;0;3480;338000;47,8
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO - SANTOS DUMONT;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6736;10;1596;0;0;3510000;2526000;399750;207797,625;178330;24375;65;598500;0;0;9360;1066000;64,72
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2;0;10;0;0;62064;54737;7068,4;4465,591;6205;431;1;4310;0;0;144;16400;2,3
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;3947;524;1;0;0;0;0;0;1,43
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;3;0;774;0;0;91176;1572;8855,6;533,432;3818;524;1;405576;0;0;174;16900;1,25
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;27732;117;63415;0;0;19389048;14845968;1959078,8;1249600,092;818713;116852;223;33229460;0;0;37002;3738700;277,73
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;412;0;123;0;0;500598;395108;48621,3;35499,303;14611;2877;3;117957;0;0;522;50700;4,86
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SDSC;SÃO CARLOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;3021;479;1;0;0;0;0;0;1,07
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;2972;13;6062;0;0;3478182;2606444;352641,7;230749,224;103266;21048;24;5316374;0;0;3966;402100;35,63
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCF;BELO HORIZONTE - CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6;0;200;0;0;161424;123310;18384,4;10742,543;6000;1121;1;224200;0;0;144;16400;2,18
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;5808;21;5363;0;0;6744452;5267856;713446,2;458156,538;223124;36280;40;4864241;0;0;7436;786600;73,28
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;147;0;1440;0;0;288144;255024;27986,4;23106,996;13721;1656;2;1192320;0;0;348;33800;4,43
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;6579;35;14015;0;0;7045038;5663658;695085,3;494390,52;225247;41262;46;12571455;0;0;7854;774900;74,19
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCN;CALDAS NOVAS;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;1135;0;0;0;0;819714;763855;79615,9;64609,346;30086;4711;7;0;0;0;1218;118300;9,58
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCN;CALDAS NOVAS;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;57;0;0;0;0;105618;34599;10258,3;3019,825;5421;607;1;0;0;0;174;16900;1,77
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCN;CALDAS NOVAS;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Não-regular;1178;0;0;0;0;1075842;809286;104492,7;68671,833;36247;6183;9;0;0;0;1566;152100;12,08
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Improdutivo;0;0;0;0;0;0;0;0;0;10543;2164;2;0;0;0;0;0;3,62
TAM;LATAM AIRLINES BRASIL;BRASILEIRA;2017;2;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;Doméstica;Regular;8344;14;42323;0;0;10902232;9028208;1125929,2;817180,5;305447;59510;55;45793486;0;0;10076;1040600;100,04
